Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	1.0		FALSE	FALSE	FALSE		[XObject]			
Subtype	name	1.0		TRUE	FALSE	FALSE		[Form]			
FormType	integer	1.0		fn:IsRequired(fn:BeforeVersion(1.3))	FALSE	FALSE		[1]			
BBox	rectangle	1.0		TRUE	FALSE	FALSE					
Matrix	matrix	1.0		fn:IsRequired(fn:BeforeVersion(1.3))	FALSE	FALSE	[1 0 0 1 0 0]				
Resources	dictionary	1.2		TRUE	FALSE	FALSE				[Resource]	
PieceInfo	dictionary	1.3		FALSE	FALSE	FALSE				[PagePiece]	
LastModified	date	1.3		fn:IsRequired(fn:IsPresent(PieceInfo))	FALSE	FALSE					
StructParent	integer	1.3		FALSE	FALSE	FALSE			[fn:NotPresent(StructParents)]		
StructParents	integer	1.3		FALSE	FALSE	FALSE			[fn:NotPresent(StructParent)]		
OPI	dictionary	1.2	2.0	FALSE	FALSE	FALSE				[OPIVersion13,OPIVersion20]	
Name	name	1.0	2.0	fn:IsRequired(fn:BeforeVersion(1.3))	FALSE	FALSE					
Length	integer	1.0		TRUE	FALSE	FALSE					* from stream
Filter	array;name	1.0		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode]	[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))]	[ArrayOfCompressionFilterNames];[]	
DecodeParms	array;dictionary	1.0		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode]	
F	dictionary;string	1.2		FALSE	FALSE	FALSE				[FileSpecification];[]	
FFilter	array;name	1.2		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode]	[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))]	[ArrayOfCompressionFilterNames];[]	
FDecodeParms	array;dictionary	1.2		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode]	
XUID	array	1.0	1.3	FALSE	FALSE	FALSE				[ArrayOfIntegersGeneral]	
