Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	1.4		FALSE	FALSE	FALSE		[XObject]			Table87 and Table 143 and Table 144
Subtype	name	1.4		TRUE	FALSE	FALSE		[Image]			
Width	integer	1.4		TRUE	FALSE	FALSE			[fn:Eval(fn:IsPresent(Matte,(@Width==parent::@Width)))]		
Height	integer	1.4		TRUE	FALSE	FALSE			[fn:Eval(fn:IsPresent(Matte,(@Height==parent::@Height)))]		
ColorSpace	name	1.4		TRUE	FALSE	FALSE		[DeviceGray]			
BitsPerComponent	integer	1.4		fn:IsRequired(fn:Not(fn:Contains(@Filter,JPXDecode) || (@ImageMask==true)))	FALSE	FALSE		[fn:RequiredValue((fn:Contains(@Filter,CCITTFaxDecode) || fn:Contains(@Filter,JBIG2Decode)),1),2,4,fn:RequiredValue((fn:Contains(@Filter,RunLengthDecode) || fn:Contains(@Filter,DCTDecode)),8),16]			
Intent	name	1.4		FALSE	FALSE	FALSE			[fn:Ignore(@ImageMask==true)]		
ImageMask	boolean	1.4		FALSE	FALSE	FALSE	false		[fn:Eval(@ImageMask==false)]		Table 143
Name	name	1.4	2.0	FALSE	FALSE	FALSE					
Decode	array	1.4		FALSE	FALSE	FALSE	[0 1]			[ArrayOfNumbersGeneral]	
Interpolate	boolean	1.4		FALSE	FALSE	FALSE	false				
Matte	array	1.4		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(Matte)>0)]	[ArrayOfNumbersGeneral]	Table 144
Metadata	stream	1.4		FALSE	TRUE	FALSE				[Metadata]	
Length	integer	1.4		TRUE	FALSE	FALSE					
Filter	array;name	1.4		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,CCITTFaxDecode,JBIG2Decode,DCTDecode,JPXDecode,Crypt]	[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfFilterNames];[]	
DecodeParms	array;dictionary	1.4		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(DecodeParms)==fn:ArrayLength(Filter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,FilterCCITTFaxDecode,FilterJBIG2Decode,FilterDCTDecode,FilterCrypt]	
F	dictionary;string	1.4		FALSE	FALSE	FALSE				[FileSpecification];[]	
FFilter	array;name	1.4		FALSE	FALSE	FALSE		[];[ASCIIHexDecode,ASCII85Decode,LZWDecode,FlateDecode,RunLengthDecode,CCITTFaxDecode,JBIG2Decode,DCTDecode,JPXDecode,Crypt]	[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfFilterNames];[]	
FDecodeParms	array;dictionary	1.4		FALSE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(FDecodeParms)==fn:ArrayLength(FFilter))];[]	[ArrayOfDecodeParams];[FilterLZWDecode,FilterFlateDecode,FilterCCITTFaxDecode,FilterJBIG2Decode,FilterDCTDecode,FilterCrypt]	
DL	integer	1.5		FALSE	FALSE	FALSE			[fn:Eval(@DL>=0)]		
AF	array	2.0		FALSE	FALSE	FALSE				[ArrayOfFileSpecifications]	
